election_year,constituency_code,constituency_name,party,votes,constituency_valid_votes,party_share
2018,29,Norrbottens län,S,69493,166678,0.4169296487838827
2018,29,Norrbottens län,SD,26276,166678,0.15764528012095178
2018,29,Norrbottens län,V,17810,166678,0.10685273401408704
2022,01,Stockholms kommun,C,51437,606754,0.08477405999795634
2022,01,Stockholms kommun,KD,19227,606754,0.031688295421208594
2022,01,Stockholms kommun,L,41663,606754,0.06866538992738408
2022,01,Stockholms kommun,M,115706,606754,0.19069672387821093
2022,01,Stockholms kommun,MP,60791,606754,0.10019052202375263
2022,01,Stockholms kommun,REST,11721,606754,0.019317548792426583
2022,01,Stockholms kommun,S,170308,606754,0.2806870659278719
2022,01,Stockholms kommun,SD,64730,606754,0.10668244461511585
2022,01,Stockholms kommun,V,71171,606754,0.11729794941607308
2022,02,Stockholms län,C,60776,822512,0.07389071527223919
2022,02,Stockholms län,KD,40207,822512,0.048883177388293425
2022,02,Stockholms län,L,48949,822512,0.05951159375182368
2022,02,Stockholms län,M,197466,822512,0.24007674052171885
2022,02,Stockholms län,MP,42284,822512,0.05140836851012508
2022,02,Stockholms län,REST,13836,822512,0.016821639076390376
2022,02,Stockholms län,S,223056,822512,0.271188748614002
2022,02,Stockholms län,SD,144315,822512,0.17545640671503882
2022,02,Stockholms län,V,51623,822512,0.06276261015036863
2022,03,Uppsala län,C,18040,248891,0.07248152805846736
2022,03,Uppsala län,KD,14766,248891,0.05932717534985194
2022,03,Uppsala län,L,12465,248891,0.05008216448164056
2022,03,Uppsala län,M,45457,248891,0.18263818297969794
2022,03,Uppsala län,MP,16750,248891,0.06729853630705811
2022,03,Uppsala län,REST,4134,248891,0.016609680542888253
2022,03,Uppsala län,S,72499,248891,0.29128815425226307
2022,03,Uppsala län,SD,45237,248891,0.1817542619058142
2022,03,Uppsala län,V,19543,248891,0.0785203161223186
2022,04,Södermanlands län,C,10989,184883,0.05943759025978592
2022,04,Södermanlands län,KD,8772,184883,0.047446222746277376
2022,04,Södermanlands län,L,6643,184883,0.0359308319315459
2022,04,Södermanlands län,M,35513,184883,0.19208364208715784
2022,04,Södermanlands län,MP,7409,184883,0.04007399274135534
2022,04,Södermanlands län,REST,2514,184883,0.013597788871881136
2022,04,Södermanlands län,S,60891,184883,0.3293488314231162
2022,04,Södermanlands län,SD,42547,184883,0.23012932503258818
2022,04,Södermanlands län,V,9605,184883,0.05195177490629209
2022,05,Östergötlands län,C,19479,300600,0.0648003992015968
2022,05,Östergötlands län,KD,17943,300600,0.05969061876247505
2022,05,Östergötlands län,L,13271,300600,0.04414836992681304
2022,05,Östergötlands län,M,59623,300600,0.19834664005322689
2022,05,Östergötlands län,MP,13917,300600,0.046297405189620756
2022,05,Östergötlands län,REST,3913,300600,0.01301729873586161
2022,05,Östergötlands län,S,91837,300600,0.3055123087159015
2022,05,Östergötlands län,SD,63733,300600,0.21201929474384565
2022,05,Östergötlands län,V,16884,300600,0.05616766467065868
2022,06,Jönköpings län,C,17078,229125,0.07453573376977632
2022,06,Jönköpings län,KD,21326,229125,0.09307583196944899
2022,06,Jönköpings län,L,8480,229125,0.03701036552100382
2022,06,Jönköpings län,M,42913,229125,0.18729078014184397
2022,06,Jönköpings län,MP,7377,229125,0.03219639934533552
2022,06,Jönköpings län,REST,2976,229125,0.012988543371522094
2022,06,Jönköpings län,S,66568,229125,0.29053136933988
2022,06,Jönköpings län,SD,53338,229125,0.2327899618112384
2022,06,Jönköpings län,V,9069,229125,0.0395810147299509
2022,07,Kronobergs län,C,7559,124992,0.060475870455709166
2022,07,Kronobergs län,KD,8451,124992,0.06761232718894009
2022,07,Kronobergs län,L,3897,124992,0.031177995391705068
2022,07,Kronobergs län,M,24390,124992,0.19513248847926268
2022,07,Kronobergs län,MP,4338,124992,0.03470622119815668
2022,07,Kronobergs län,REST,1848,124992,0.01478494623655914
2022,07,Kronobergs län,S,38712,124992,0.309715821812596
2022,07,Kronobergs län,SD,29516,124992,0.2361431131592422
2022,07,Kronobergs län,V,6281,124992,0.05025121607782898
2022,08,Kalmar län,C,10523,161267,0.06525203544432524
2022,08,Kalmar län,KD,11226,161267,0.0696112657890331
2022,08,Kalmar län,L,5126,161267,0.0317857962261343
2022,08,Kalmar län,M,28672,161267,0.17779210873892365
2022,08,Kalmar län,MP,5427,161267,0.033652266117680615
2022,08,Kalmar län,REST,2114,161267,0.013108695517371812
2022,08,Kalmar län,S,51179,161267,0.31735568963272087
2022,08,Kalmar län,SD,39516,161267,0.24503463200778833
2022,08,Kalmar län,V,7484,161267,0.046407510526022065
2022,09,Gotlands län,C,4858,41459,0.11717600520996647
2022,09,Gotlands län,KD,1645,41459,0.03967775392556502
2022,09,Gotlands län,L,1169,41459,0.028196531513061097
2022,09,Gotlands län,M,6969,41459,0.1680937793965122
2022,09,Gotlands län,MP,2683,41459,0.06471453725367231
2022,09,Gotlands län,REST,628,41459,0.015147495115656431
2022,09,Gotlands län,S,14361,41459,0.34639040980245545
2022,09,Gotlands län,SD,6504,41459,0.1568778793506838
2022,09,Gotlands län,V,2642,41459,0.06372560843242722
2022,10,Blekinge län,C,5014,103580,0.04840702838385789
2022,10,Blekinge län,KD,5735,103580,0.05536783162772736
2022,10,Blekinge län,L,3637,103580,0.03511295616914462
2022,10,Blekinge län,M,18500,103580,0.17860590847653987
2022,10,Blekinge län,MP,3015,103580,0.029107935894960416
2022,10,Blekinge län,REST,1268,103580,0.012241745510716355
2022,10,Blekinge län,S,32255,103580,0.31140181502220504
2022,10,Blekinge län,SD,29556,103580,0.28534466113149254
2022,10,Blekinge län,V,4600,103580,0.04441011778335586
2022,11,Malmö kommun,C,10546,192045,0.054914212814704884
2022,11,Malmö kommun,KD,5753,192045,0.029956520607149366
2022,11,Malmö kommun,L,8706,192045,0.04533312504881668
2022,11,Malmö kommun,M,34313,192045,0.17867166549506627
2022,11,Malmö kommun,MP,14386,192045,0.07490952641308027
2022,11,Malmö kommun,REST,6133,192045,0.03193522351532193
2022,11,Malmö kommun,S,56789,192045,0.29570673540055714
2022,11,Malmö kommun,SD,31433,192045,0.16367518029628472
2022,11,Malmö kommun,V,23986,192045,0.12489781040901872
2022,12,Skåne läns västra,C,9524,191683,0.04968620065420512
2022,12,Skåne läns västra,KD,9055,191683,0.04723945263794911
2022,12,Skåne läns västra,L,8592,191683,0.04482400630207165
2022,12,Skåne läns västra,M,37982,191683,0.1981500706896282
2022,12,Skåne läns västra,MP,6779,191683,0.035365681881022314
2022,12,Skåne läns västra,REST,3413,191683,0.017805439188660444
2022,12,Skåne läns västra,S,52402,191683,0.2733784425327233
2022,12,Skåne läns västra,SD,55104,191683,0.28747463259652656
2022,12,Skåne läns västra,V,8832,191683,0.046076073517213316
2022,13,Skåne läns södra,C,17171,259372,0.06620221149545825
2022,13,Skåne läns södra,KD,12341,259372,0.047580309362614315
2022,13,Skåne läns södra,L,15949,259372,0.06149083170118594
2022,13,Skåne läns södra,M,57216,259372,0.22059435868173896
2022,13,Skåne läns södra,MP,14386,259372,0.05546473790540228
2022,13,Skåne läns södra,REST,3132,259372,0.012075320389247876
2022,13,Skåne läns södra,S,65747,259372,0.2534853415172031
2022,13,Skåne läns södra,SD,60573,259372,0.23353715898400754
2022,13,Skåne läns södra,V,12857,259372,0.04956972996314174
2022,14,Skåne läns norra och östra,C,10040,202971,0.049465194535179904
2022,14,Skåne läns norra och östra,KD,12480,202971,0.061486616314645935
2022,14,Skåne läns norra och östra,L,7625,202971,0.03756694306083135
2022,14,Skåne läns norra och östra,M,39595,202971,0.19507712924506457
2022,14,Skåne läns norra och östra,MP,6006,202971,0.029590434101423355
2022,14,Skåne läns norra och östra,REST,2739,202971,0.013494538628671091
2022,14,Skåne läns norra och östra,S,51154,202971,0.25202615151918256
2022,14,Skåne läns norra och östra,SD,65345,202971,0.3219425435160688
2022,14,Skåne läns norra och östra,V,7987,202971,0.03935044907893246
2022,15,Hallands län,C,15590,221675,0.07032818315100936
2022,15,Hallands län,KD,13328,221675,0.06012405548663584
2022,15,Hallands län,L,10739,221675,0.04844479530844705
2022,15,Hallands län,M,49810,221675,0.22469831961204467
2022,15,Hallands län,MP,7963,221675,0.03592195782113455
2022,15,Hallands län,REST,2570,221675,0.011593549114694936
2022,15,Hallands län,S,62666,221675,0.282693131837149
2022,15,Hallands län,SD,50046,221675,0.22576294124281043
2022,15,Hallands län,V,8963,221675,0.04043306642607421
2022,16,Göteborgs kommun,C,20343,347103,0.05860796363039213
2022,16,Göteborgs kommun,KD,15170,347103,0.04370460641365819
2022,16,Göteborgs kommun,L,20317,347103,0.05853305791076424
2022,16,Göteborgs kommun,M,64157,347103,0.18483562516025503
2022,16,Göteborgs kommun,MP,27485,347103,0.07918398861433061
2022,16,Göteborgs kommun,REST,8160,347103,0.02350887200629208
2022,16,Göteborgs kommun,S,95980,347103,0.2765173449955777
2022,16,Göteborgs kommun,SD,50889,347103,0.14661066023629873
2022,16,Göteborgs kommun,V,44602,347103,0.1284978810324313
2022,17,Västra Götalands läns västra,C,15881,247863,0.06407168476133994
2022,17,Västra Götalands läns västra,KD,15571,247863,0.06282099385547661
2022,17,Västra Götalands läns västra,L,13467,247863,0.05433243364277847
2022,17,Västra Götalands läns västra,M,50707,247863,0.20457672181810113
2022,17,Västra Götalands läns västra,MP,12846,247863,0.05182701734425872
2022,17,Västra Götalands läns västra,REST,3276,247863,0.013216978734220114
2022,17,Västra Götalands läns västra,S,69468,247863,0.2802677285435906
2022,17,Västra Götalands läns västra,SD,52558,247863,0.21204455687214308
2022,17,Västra Götalands läns västra,V,14089,247863,0.05684188442809132
2022,18,Västra Götalands läns norra,C,9938,173655,0.057228412657280237
2022,18,Västra Götalands läns norra,KD,10711,173655,0.0616797673548127
2022,18,Västra Götalands läns norra,L,6311,173655,0.03634217269874176
2022,18,Västra Götalands läns norra,M,30443,173655,0.17530736229881086
2022,18,Västra Götalands läns norra,MP,6318,173655,0.03638248250842187
2022,18,Västra Götalands läns norra,REST,2505,173655,0.01442515332124039
2022,18,Västra Götalands läns norra,S,54311,173655,0.3127522962195157
2022,18,Västra Götalands läns norra,SD,44165,173655,0.2543261063603121
2022,18,Västra Götalands läns norra,V,8953,173655,0.05155624658086436
2022,19,Västra Götalands läns södra,C,10063,141906,0.07091313968401618
2022,19,Västra Götalands läns södra,KD,9871,141906,0.06956013135455866
2022,19,Västra Götalands läns södra,L,5445,141906,0.03837047059320959
2022,19,Västra Götalands läns södra,M,26846,141906,0.18918157089904586
2022,19,Västra Götalands läns södra,MP,5053,141906,0.035608078587233805
2022,19,Västra Götalands läns södra,REST,2218,141906,0.01563006497258749
2022,19,Västra Götalands läns södra,S,41350,141906,0.29139007512014997
2022,19,Västra Götalands läns södra,SD,33477,141906,0.23590968669400872
2022,19,Västra Götalands läns södra,V,7583,141906,0.053436782095189775
2022,20,Västra Götalands läns östra,C,11667,176526,0.06609224703443119
2022,20,Västra Götalands läns östra,KD,12289,176526,0.06961580730317347
2022,20,Västra Götalands läns östra,L,5919,176526,0.03353047143197036
2022,20,Västra Götalands läns östra,M,32790,176526,0.18575167397437203
2022,20,Västra Götalands läns östra,MP,5748,176526,0.032561775602460825
2022,20,Västra Götalands läns östra,REST,2264,176526,0.012825306187190556
2022,20,Västra Götalands läns östra,S,55421,176526,0.31395375185525076
2022,20,Västra Götalands läns östra,SD,42572,176526,0.2411656073326309
2022,20,Västra Götalands läns östra,V,7856,176526,0.04450335927851988
2022,21,Värmlands län,C,11557,182237,0.06341741797768839
2022,21,Värmlands län,KD,10590,182237,0.05811114098673705
2022,21,Värmlands län,L,6766,182237,0.03712747685705976
2022,21,Värmlands län,M,31068,182237,0.17048129633389486
2022,21,Värmlands län,MP,6635,182237,0.036408632714542054
2022,21,Värmlands län,REST,1906,182237,0.01045890790563936
2022,21,Värmlands län,S,63034,182237,0.3458902418279493
2022,21,Värmlands län,SD,41555,182237,0.22802723925437754
2022,21,Värmlands län,V,9126,182237,0.050077646142111645
2022,22,Örebro län,C,12159,194190,0.06261393480611772
2022,22,Örebro län,KD,10368,194190,0.05339100880580874
2022,22,Örebro län,L,8828,194190,0.045460631340439775
2022,22,Örebro län,M,32508,194190,0.1674030588598795
2022,22,Örebro län,MP,7866,194190,0.04050672022246254
2022,22,Örebro län,REST,3119,194190,0.016061589165250526
2022,22,Örebro län,S,64565,194190,0.33248365003347236
2022,22,Örebro län,SD,42904,194190,0.22093825634687678
2022,22,Örebro län,V,11873,194190,0.06114115041969206
2022,23,Västmanlands län,C,9224,170749,0.054020814177535445
2022,23,Västmanlands län,KD,8554,170749,0.050096925897076997
2022,23,Västmanlands län,L,7100,170749,0.041581502673514924
2022,23,Västmanlands län,M,32671,170749,0.19133933434456424
2022,23,Västmanlands län,MP,5465,170749,0.03200604395926184
2022,23,Västmanlands län,REST,2200,170749,0.012884409279117302
2022,23,Västmanlands län,S,54645,170749,0.32003115684425676
2022,23,Västmanlands län,SD,40415,170749,0.23669245500705713
2022,23,Västmanlands län,V,10475,170749,0.06134735781761533
2022,24,Dalarnas län,C,12131,186599,0.06501106651161045
2022,24,Dalarnas län,KD,11231,186599,0.060187889538529146
2022,24,Dalarnas län,L,5786,186599,0.0310076688513872
2022,24,Dalarnas län,M,30664,186599,0.164330998558406
2022,24,Dalarnas län,MP,7087,186599,0.03797983912025252
2022,24,Dalarnas län,REST,2752,186599,0.014748203366577527
2022,24,Dalarnas län,S,59080,186599,0.31661477285516
2022,24,Dalarnas län,SD,47931,186599,0.25686632832973383
2022,24,Dalarnas län,V,9937,186599,0.053253232868343346
2022,25,Gävleborgs län,C,11405,182587,0.06246337362462826
2022,25,Gävleborgs län,KD,9303,182587,0.05095105347040041
2022,25,Gävleborgs län,L,5462,182587,0.02991450650922574
2022,25,Gävleborgs län,M,29661,182587,0.16244858615345015
2022,25,Gävleborgs län,MP,6308,182587,0.03454791414503771
2022,25,Gävleborgs län,REST,2256,182587,0.012355753695498585
2022,25,Gävleborgs län,S,63415,182587,0.3473138832446998
2022,25,Gävleborgs län,SD,43994,182587,0.24094815074457657
2022,25,Gävleborgs län,V,10783,182587,0.059056778412482816
2022,26,Västernorrlands län,C,11822,158723,0.07448195913635705
2022,26,Västernorrlands län,KD,8591,158723,0.0541257410709223
2022,26,Västernorrlands län,L,4348,158723,0.027393635452958927
2022,26,Västernorrlands län,M,22176,158723,0.13971510115106192
2022,26,Västernorrlands län,MP,5437,158723,0.03425464488448429
2022,26,Västernorrlands län,REST,1835,158723,0.011561021402065233
2022,26,Västernorrlands län,S,62562,158723,0.3941583765427821
2022,26,Västernorrlands län,SD,32829,158723,0.2068320281244684
2022,26,Västernorrlands län,V,9123,158723,0.05747749223489979
2022,27,Jämtlands län,C,7771,85024,0.09139772299585999
2022,27,Jämtlands län,KD,4574,85024,0.05379657508468197
2022,27,Jämtlands län,L,2244,85024,0.026392547986450885
2022,27,Jämtlands län,M,12574,85024,0.14788765525028227
2022,27,Jämtlands län,MP,4269,85024,0.05020935265336846
2022,27,Jämtlands län,REST,1080,85024,0.012702295822356042
2022,27,Jämtlands län,S,30666,85024,0.36067463304478736
2022,27,Jämtlands län,SD,17097,85024,0.20108439969890854
2022,27,Jämtlands län,V,4749,85024,0.05585481746330448
2022,28,Västerbottens län,C,13827,177543,0.07787972491171152
2022,28,Västerbottens län,KD,8368,177543,0.047132244019758594
2022,28,Västerbottens län,L,5544,177543,0.031226238150757844
2022,28,Västerbottens län,M,25121,177543,0.14149248351103677
2022,28,Västerbottens län,MP,9653,177543,0.05436992728522105
2022,28,Västerbottens län,REST,1949,177543,0.010977622322479624
2022,28,Västerbottens län,S,72318,177543,0.4073266757912168
2022,28,Västerbottens län,SD,25666,177543,0.14456216240572706
2022,28,Västerbottens län,V,15097,177543,0.08503292160209076
2022,29,Norrbottens län,C,8533,161456,0.05285031215934992
2022,29,Norrbottens län,KD,8266,161456,0.05119661084134377
2022,29,Norrbottens län,L,4094,161456,0.025356753542760877
2022,29,Norrbottens län,M,21917,161456,0.13574596174809236
2022,29,Norrbottens län,MP,5561,161456,0.03444282033495194
2022,29,Norrbottens län,REST,1793,161456,0.011105192746011298
2022,29,Norrbottens län,S,67235,161456,0.41642924388068575
2022,29,Norrbottens län,SD,32780,161456,0.20302745020315133
2022,29,Norrbottens län,V,11277,161456,0.06984565454365275
